"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
0.438461538461539,0.438461538461539,1.62631578947368,0.438461538461539,1.62631578947368,1.62631578947368,1.62631578947368,0.897142857142857,1.62631578947368,1.14615384615385,0.70909090909091,0.880952380952381,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.1,0.1,-0.238235294117647,0.70909090909091,-0.238235294117647,1.085,1.085,0.70909090909091,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,0.70909090909091,0.880952380952381,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.1,0.70909090909091
0.438461538461539,0.438461538461539,1.62631578947368,0.438461538461539,1.62631578947368,1.62631578947368,1.62631578947368,0.897142857142857,1.62631578947368,1.14615384615385,0.70909090909091,0.880952380952381,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.1,0.1,-0.238235294117647,0.70909090909091,-0.238235294117647,1.085,1.085,0.70909090909091,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,0.70909090909091,0.880952380952381,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.70909090909091,0.1,0.70909090909091,0.1,0.70909090909091
0.438461538461539,0.438461538461539,1.62631578947368,0.438461538461539,1.62631578947368,1.62631578947368,1.62631578947368,0.897142857142857,1.62631578947368,1.14615384615385,0.70909090909091,1.02857142857143,0.70909090909091,0.70909090909091,0.70909090909091,0.135294117647059,0.70909090909091,0.70909090909091,0.70909090909091,0.135294117647059,0.70909090909091,0.135294117647059,-0.0999999999999995,0.0210526315789477,0.70909090909091,-0.470588235294118,1.085,1.085,0.70909090909091,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,0.70909090909091,0.677777777777778,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.135294117647059,0.70909090909091,0.70909090909091,0.135294117647059,0.70909090909091,0.70909090909091,0.135294117647059,0.70909090909091,0.135294117647059,0.70909090909091
0.438461538461539,0.438461538461539,1.62631578947368,0.438461538461539,1.62631578947368,1.62631578947368,1.62631578947368,0.897142857142857,1.62631578947368,1.14615384615385,0.808333333333333,1.02857142857143,0.692,0.692,0.692,0.135294117647059,0.692,0.692,0.692,0.135294117647059,0.692,0.135294117647059,-0.0999999999999995,0.0210526315789477,0.692,-0.470588235294118,1.085,1.085,0.692,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,1.62631578947368,0.692,0.677777777777778,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.808333333333333,0.808333333333333,0.135294117647059,0.692,0.692,0.135294117647059,0.692,0.692,0.135294117647059,0.692,0.135294117647059,0.692
0.438461538461539,0.438461538461539,1.62,0.438461538461539,1.62,1.62,1.62,0.897142857142857,1.62,1.14615384615385,0.882857142857143,1.02857142857143,0.696428571428571,0.696428571428571,0.756521739130435,0.135294117647059,0.696428571428571,1.15,0.696428571428571,0.135294117647059,0.407407407407407,0.135294117647059,-0.0999999999999995,0.0210526315789477,0.696428571428571,-0.470588235294118,1.085,1.085,0.696428571428571,0.867647058823529,2.604,1.62,1.62,1.62,1.62,0.696428571428571,0.882857142857143,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.407407407407407,0.407407407407407,0.407407407407407,0.882857142857143,0.882857142857143,0.135294117647059,0.357142857142857,0.882857142857143,0.135294117647059,0.696428571428571,0.696428571428571,0.135294117647059,0.696428571428571,0.135294117647059,0.696428571428571
0.8,0.8,1.62,0.8,1.62,1.62,1.62,0.897142857142857,1.62,1.14615384615385,0.8,1.02857142857143,0.696428571428571,0.696428571428571,0.8,0.135294117647059,0.696428571428571,0.8,0.696428571428571,0.135294117647059,0.176923076923077,0.135294117647059,-0.0999999999999995,0.0210526315789477,0.696428571428571,-0.470588235294118,1.085,1.085,0.696428571428571,0.867647058823529,2.604,1.62,1.62,1.62,1.62,0.696428571428571,0.8,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.407407407407407,0.833333333333333,0.176923076923077,0.8,0.8,0.135294117647059,0.357142857142857,0.8,0.135294117647059,0.696428571428571,0.696428571428571,0.135294117647059,0.696428571428571,0.135294117647059,0.696428571428571
0.614285714285714,0.614285714285714,1.775,0.614285714285714,1.36086956521739,1.36086956521739,1.775,0.897142857142857,1.36086956521739,1.14615384615385,0.614285714285714,1.02857142857143,0.705882352941177,0.705882352941177,0.614285714285714,0.135294117647059,0.705882352941177,0.98,0.705882352941177,0.135294117647059,0.176923076923077,0.135294117647059,-0.0999999999999995,0.0210526315789477,0.705882352941177,-0.470588235294118,1.085,1.085,0.705882352941177,0.867647058823529,2.604,1.775,1.775,1.775,1.775,0.705882352941177,0.98,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.407407407407407,0.705882352941177,0.176923076923077,0.98,0.98,0.135294117647059,0.357142857142857,0.98,0.135294117647059,0.705882352941177,0.705882352941177,0.135294117647059,0.705882352941177,0.135294117647059,0.705882352941177
0.534375,0.534375,1.69047619047619,0.534375,1.36086956521739,1.36086956521739,1.69047619047619,0.897142857142857,1.36086956521739,1.14615384615385,0.534375,1.02857142857143,0.734615384615384,0.28235294117647,0.756521739130435,0.0909090909090909,0.734615384615384,1.05294117647059,0.734615384615384,0.0909090909090909,0.176923076923077,0.4,-0.0999999999999995,0.0210526315789477,0.734615384615384,-0.470588235294118,1.15151515151515,0.928571428571429,0.734615384615384,0.867647058823529,2.604,2.1,1.69047619047619,1.37096774193548,2.1,0.734615384615384,0.677777777777778,0.734615384615384,0.734615384615384,0.734615384615384,0.734615384615384,0.734615384615384,0.734615384615384,0.734615384615384,0.734615384615384,0.407407407407407,0.734615384615384,0.176923076923077,1.05294117647059,1.05294117647059,0.0909090909090909,0.357142857142857,1.05294117647059,0.0909090909090909,0.734615384615384,0.734615384615384,0.0909090909090909,0.734615384615384,0.223809523809523,0.734615384615384
0.438461538461539,0.438461538461539,1.54814814814815,0.438461538461539,1.36086956521739,1.36086956521739,2.08333333333333,0.897142857142857,1.36086956521739,1.14615384615385,0.776923076923077,1.02857142857143,0.70909090909091,0.28235294117647,0.756521739130435,0.102631578947369,0.70909090909091,1.17692307692308,0.70909090909091,0.102631578947369,0.176923076923077,0.4,-0.0999999999999995,0.0210526315789477,0.959999999999999,-0.470588235294118,1.15151515151515,0.928571428571429,0.959999999999999,0.867647058823529,2.604,2.1,1.54814814814815,1.37096774193548,2.1,0.344444444444444,0.677777777777778,0.70909090909091,0.454545454545455,0.70909090909091,0.454545454545455,0.70909090909091,0.70909090909091,0.70909090909091,0.70909090909091,0.407407407407407,0.70909090909091,0.176923076923077,0.857142857142857,0.857142857142857,0.0645161290322581,0.357142857142857,1.17692307692308,0.102631578947369,0.959999999999999,0.959999999999999,0.102631578947369,0.959999999999999,0.223809523809523,0.959999999999999
0.522222222222222,0.263157894736842,1.54814814814815,0.522222222222222,1.36086956521739,1.36086956521739,2.08333333333333,0.897142857142857,1.36086956521739,1.14615384615385,0.776923076923077,1.12432432432432,0.703225806451613,0.28235294117647,0.756521739130435,0.108333333333333,0.51,1.15,0.703225806451613,0.108333333333333,0.176923076923077,0.4,-0.0999999999999995,0.0210526315789477,0.985714285714286,-0.470588235294118,1.15151515151515,0.928571428571429,0.985714285714286,0.867647058823529,2.604,2.15,1.54814814814815,1.37096774193548,2.05714285714286,0.344444444444444,0.677777777777778,0.703225806451613,0.454545454545455,0.546666666666667,0.454545454545455,0.625,0.878787878787879,0.878787878787879,0.703225806451613,0.407407407407407,0.833333333333333,0.176923076923077,0.857142857142857,0.857142857142857,0.0645161290322581,0.357142857142857,1.12432432432432,0.0645161290322581,0.8875,0.985714285714286,0.108333333333333,0.985714285714286,0.223809523809523,0.985714285714286
0.522222222222222,0.263157894736842,1.54814814814815,0.522222222222222,1.27058823529412,1.40666666666667,2.07,0.897142857142857,1.33333333333333,1.14615384615385,0.776923076923077,1.02857142857143,0.681481481481482,0.321052631578947,0.756521739130435,0.1725,0.51,1.15,0.711111111111111,0.0769230769230769,0.2,0.4,-0.0999999999999995,0.0210526315789477,0.9,-0.470588235294118,1.15151515151515,0.928571428571429,0.928125,0.867647058823529,2.604,2.15,1.54814814814815,1.37096774193548,2.07,0.344444444444444,0.681481481481482,0.68125,0.454545454545455,0.546666666666667,0.454545454545455,0.625,0.912121212121212,0.845,0.711111111111111,0.407407407407407,0.833333333333333,0.12962962962963,0.886666666666666,0.816,0.0645161290322581,0.321052631578947,1.20434782608696,0.0769230769230769,0.8875,1.04736842105263,0.0769230769230769,1.04736842105263,0.223809523809523,1.04736842105263
0.534375,0.263157894736842,1.53125,0.5,1.27058823529412,1.40666666666667,2.08333333333333,0.897142857142857,1.33333333333333,1.14615384615385,0.776923076923077,1.02857142857143,0.73,0.28235294117647,0.756521739130435,0.1725,0.51,1.15,0.721052631578948,0.121875,0.2,0.4,-0.0999999999999995,0.0210526315789477,0.9,-0.470588235294118,1.15151515151515,0.928571428571429,0.928125,0.867647058823529,2.604,2.15,1.56470588235294,1.37096774193548,2.05714285714286,0.344444444444444,0.677777777777778,0.68125,0.5,0.546666666666667,0.392857142857143,0.625,0.912121212121212,0.845,0.648484848484849,0.407407407407407,0.833333333333333,0.12962962962963,0.886666666666666,0.816,0.0645161290322581,0.357142857142857,1.20434782608696,0.078125,0.8875,1,0.037037037037037,1.04736842105263,0.223809523809523,1.05882352941176
